"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1844320469576778141","Thu Oct 10 10:27:29 +0000 2024","1","7. biaya besarin anak ah nanti ada yg blg klo udh ada anak juga ada rezeki big no beranggapan kyk gitu jgn bikin sandwich generation sbg ortu hrus bgt mempersiapkan segalanya. biaya ortu bkn anak yg nanggung jikalau anak ada kesadaran diri ksih kita ambip dan jika tidak--","1844323864131797044","","semangatmaniezz","in","","0","1","0","https://x.com/semangatmaniezz/status/1844323864131797044","746201644107337732","semangatmaniezz"
"1844258513880748235","Thu Oct 10 10:05:46 +0000 2024","0","@mediyanrs tetap semangat ya sandwich generation","1844318397708029968","","mediyanrs","in","him","0","0","0","https://x.com/aidenxvx/status/1844318397708029968","1605049136260472832","aidenxvx"
"1844301799739834777","Thu Oct 10 08:59:49 +0000 2024","0","Jadi sandwich generation gini banget yaa. Gajian gabisa dipake buat diri sendiri langsung ludes buat keluarga. Hahaha sehat-sehat deh badan. ","1844301799739834777","","","in","in Park Jihoon's heart","0","0","0","https://x.com/itsmeparkjihoon/status/1844301799739834777","952998702","itsmeparkjihoon"
"1844284822380057042","Thu Oct 10 07:52:21 +0000 2024","3","cape jg jd sandwich generation","1844284822380057042","","","in","gelap","0","1","0","https://x.com/J00CCold/status/1844284822380057042","2231230368","J00CCold"
"1844250575518695623","Thu Oct 10 05:36:16 +0000 2024","0","Seru ya jadi sandwich generation Ka mama mau bayar ini Ka adek butuh ini Ka ayah lagi pengen ini ","1844250575518695623","","","in","","0","0","0","https://x.com/eazywinn/status/1844250575518695623","1825905225842196480","eazywinn"
"1844000029784301709","Thu Oct 10 05:15:58 +0000 2024","0","@aniesbaswedan Seandainya bang Anies bikin konten gaya hidup hemat di tengah deflasi atau investasi hingga mjd kuat sbg sandwich generation atau apapun lah ttg financial. . . Bisa juga kolab sama @raymondchins","1844245469318480384","","aniesbaswedan","in","","0","0","0","https://x.com/DzakwanFirst/status/1844245469318480384","1310584490","DzakwanFirst"
"1843987114222125372","Wed Oct 09 12:18:38 +0000 2024","0","Bisa karena pikirannya gak terpecah di karir supaya sukses dan jadi tupung di sandwich generation. Hehe","1843989445374337067","","SarahAnr","in","Indonesia","0","1","0","https://x.com/SarahAnr/status/1843989445374337067","117695628","SarahAnr"
"1843985880882758068","Wed Oct 09 12:04:28 +0000 2024","0","sandwich generation tapi anak bungsu itu sangatlah amat lucu hha","1843985880882758068","","","in","-6.8370042, 106.759798","0","0","0","https://x.com/akubukanswiper/status/1843985880882758068","1159765503193174016","akubukanswiper"
"1843708992796930543","Wed Oct 09 10:07:15 +0000 2024","0","@idextratime Beban dari seonggok sandwich generation","1843956381302579437","","idextratime","in","Bandung, Indonesia","0","0","0","https://x.com/golongansahaja/status/1843956381302579437","109851312","golongansahaja"
"1843955475106455592","Wed Oct 09 10:03:38 +0000 2024","0","Ya Allah semoga sehabis ini hamba dipertemukan dengan jodoh sesungguhnya Pria mapan baik royal family man setia bersyukur punya aku gak kasar GAK SUKA BOHONG berpihak sama anak istri. DAN GAK PUNYA MERTUA DAN IPAR YG SANDWICH GENERATION aamiin","1843955475106455592","","","in","","0","0","0","https://x.com/rosechipmnk/status/1843955475106455592","1602980902140727298","rosechipmnk"
"1843953002815893797","Wed Oct 09 09:53:49 +0000 2024","0","Dan kenapa ada orang tua dan saudara yg benalu banget kelakuannya. Yes. Calon suami gue sandwich generation Yg gak bisa gue terima adalah gue ngorbanin semua materi yg gue punya buat dia tapi dia tetep kasar dan mentingin keluarganya.","1843953002815893797","","","in","","0","0","0","https://x.com/rosechipmnk/status/1843953002815893797","1602980902140727298","rosechipmnk"
"1843951720155721763","Wed Oct 09 09:48:43 +0000 2024","0","Mau buka usaha buat ortuku biar aku gk jd sandwich generation . Dr sblm kerja/ abis resign smpe skrng aja kalo ada apa ibuku ke aku. Tp Puji Tuhan aku ada uang meski gk bnyk kdng msh bisa ngsh buat arisan","1843951720155721763","","","in","","0","1","0","https://x.com/LumieSchnauzer/status/1843951720155721763","1292728503217995776","LumieSchnauzer"
"1843946560113279260","Wed Oct 09 09:28:13 +0000 2024","0","menemani kakakku membeli self reward untuknya ‍️ pernah cerita udah kerja ± mau 4 tahun tapi belum self reward dan akhirnya memutuskan membeli ini. im so proud of her ‍️ kakakku anak pertama yang dikala keramaiannya sandwich generation kakakku tidak tapi dia juga turut https://t.co/gd7HasLKwE","1843946560113279260","https://pbs.twimg.com/media/GZcDnOAbUAA5AVc.jpg","","in","United States","0","1","0","https://x.com/binbiwin/status/1843946560113279260","1772944555572334592","binbiwin"
"1843944811088498890","Wed Oct 09 09:21:16 +0000 2024","0","Akulah sandwich generation itu","1843944811088498890","","","in","your dream","0","0","0","https://x.com/triseptiawanaji/status/1843944811088498890","287544649","triseptiawanaji"
"1843873130013700454","Wed Oct 09 07:54:17 +0000 2024","0","@ofcstoredress anjayy beratresiko sandwich generation semangattt","1843922922546868244","","ofcstoredress","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/ohygil/status/1843922922546868244","1935947137","ohygil"
"1843913880520798644","Wed Oct 09 07:18:22 +0000 2024","0","sebenernya home sweet loan agak ngga relate sama anak bungsu. karna yaa biasanya yang sandwich generation kan anak pertama ya. harusnya kalo mau cerita tentang anak bungsu itu ngomongin gimana perasaannya jadi beban ortu saat kakak2nya udah sukses gimana rasanya jadi tempat","1843913880520798644","","","in","","0","1","0","https://x.com/surpriesed/status/1843913880520798644","1590932404482748416","surpriesed"
"1843900136940024258","Wed Oct 09 06:23:45 +0000 2024","6","Kamu pernah ada diposisi kaluna ga? Belajar kosakata bahasa inggris mengenai sandwich generation Deadwood: beban keluarga Breadwinner: tulang punggung keluarga Loan: pinjaman Kinship: hubungan kekerabatan Caregiver: merawat Workaholic: gila kerja #homesweetloan https://t.co/dC9Xvd4HBP","1843900136940024258","https://pbs.twimg.com/media/GZbZZyIasAQxRD0.jpg","","in","","0","1","1","https://x.com/cettaenglish/status/1843900136940024258","1676777617117306882","cettaenglish"
"1843897858191437937","Wed Oct 09 06:14:42 +0000 2024","0","menabung untuk dapet 75jt berapa lama ya dgn gaji 1 5 dan 3jt freelance semua dan sandwich generation dua dua nya WKWKWK","1843897858191437937","","","in","","0","1","0","https://x.com/biruwmudaa/status/1843897858191437937","1473667058021793793","biruwmudaa"
"1843895657473724899","Wed Oct 09 06:05:57 +0000 2024","1","sebagai sandwich generation aku butuh gaji 10t/bln","1843895657473724899","","","in","haechan","0","0","0","https://x.com/prettykiyowooo/status/1843895657473724899","1227586353417768967","prettykiyowooo"
"1840656078826312078","Wed Oct 09 05:53:41 +0000 2024","0","@samsungID Menciptakan ruang penuh canda tawa untuk para anak muda yg sebagai sandwich generation. Biar gak terlalu stress akan keadaan duniawi ini. @SatriaAlkasa visi mu apaan bro? #GalaxyHackathon #VisionForTomorrow #GalaxyTabS10 #ExpandWorkPlay","1843892571799797865","","samsungID","in","Indonesia ","0","0","0","https://x.com/BeryllZivillia/status/1843892571799797865","1788570266798575617","BeryllZivillia"
"1843876281018179775","Wed Oct 09 04:48:57 +0000 2024","1","Siapa nih dari lo semua yang udah nonton Home Sweet Loan? Kabarnya film ini sukses tembus 1 juta penonton dalam 11 hari loh Blistener. Diadaptasi dari novel Almira Bastari film ini membuat cerita sandwich generation. #RoadShow","1843876281018179775","","","in","Jakarta","0","0","0","https://x.com/BVOICE_RADIO/status/1843876281018179775","74664107","BVOICE_RADIO"
"1843866811684786593","Wed Oct 09 04:40:45 +0000 2024","0","@nanadongren film bioskop gitu kak alurnya tentang sandwich generation","1843874215545713071","","nanadongren","in","lagi pacaran smaa jaemin","0","0","0","https://x.com/ssweetlycake/status/1843874215545713071","1641979472038744065","ssweetlycake"
"1840656078826312078","Wed Oct 09 04:26:05 +0000 2024","0","@samsungID Pengen ciptain ruang diskusi untuk memotivasi para pemuda yang lagi ada di fase sebagai sandwich generation. Kuy ikutan juga @lorinadewi #GalaxyHackathon #VisionForTomorrow #GalaxyTabS10 #ExpandWorkPlay","1843870525380288649","","samsungID","in","Indonesia ","0","0","0","https://x.com/AgnesDevita99/status/1843870525380288649","1600364340648890368","AgnesDevita99"
"1843868788896477510","Wed Oct 09 04:19:11 +0000 2024","0","Punya sepupu org tua masih lengkap tinggal dekat nenek dr pihak ibunya tp tetep pinjem duit ke anak yatim ini yg sandwich generation dengan alasan lg ga kerja? Wkwkwkwk mau ketawa saya","1843868788896477510","","","in","Jakarta Capital Region","0","0","0","https://x.com/nuratiwii/status/1843868788896477510","103481473","nuratiwii"
"1843868755887280190","Wed Oct 09 04:19:03 +0000 2024","0","jadi sandwich generation. dulu sedih banget tapi perlahan aku ubah mindset berarti hidupku bermanfaat buat keluargaku. aku masih sehat masih bisa kerja itu hal yang sangat aku syukuri sih.","1843868755887280190","","","in","","0","0","0","https://x.com/lmpretty/status/1843868755887280190","1763934611825135616","lmpretty"
"1843862938517680571","Wed Oct 09 03:55:59 +0000 2024","0","Ternyata hidupku di 13 tahun ini tanpa sadar membawaku menjadi bagian dari sandwich generation ditekan bukan hanya dari atas dan bawah tapi dari segala arah. Kadang terpikir bagaimana aku bisa bertahan? kenapa aku bertahan?","1843862950165332349","","kitataksama_","in","","0","1","0","https://x.com/kitataksama_/status/1843862950165332349","1840594774287691777","kitataksama_"
"1843641181638668645","Tue Oct 08 13:14:45 +0000 2024","0","home sweet loan bagus banget berurai air mata gua nontonnya. film ini tuh tentang anak bungsu perempuan yg sandwich generation budak korporat pejuang hidup yg mimpi punya rumah sendiri pokoknya kalian nonton aja kl penasaran dah ","1843641181638668645","","","in","indonesia","0","0","0","https://x.com/fourtphiles/status/1843641181638668645","1832702851258384384","fourtphiles"
"1843637235482276330","Tue Oct 08 12:59:04 +0000 2024","0","Jadi salah satu dari 1juta lebih penonton Home Sweet Loan. Sandwich generation ","1843637235482276330","","","in","Samarinda, East Borneo","0","0","0","https://x.com/dhyaNKeecciill/status/1843637235482276330","235829827","dhyaNKeecciill"
"1843634576742388201","Tue Oct 08 12:48:30 +0000 2024","0","sandwich generation gamandang gender ternyata tapi yang pasti kebanyakan anak sulung","1843634576742388201","","","in","Kalimantan Selatan, Indonesia","0","0","0","https://x.com/akugatwsiapa/status/1843634576742388201","1242262823020838912","akugatwsiapa"
"1843618222345728380","Tue Oct 08 11:43:31 +0000 2024","0","TWICE udah mulai kerja eceran aja masih ngambil part-time apakah mereka sandwich generation teesbe?","1843618222345728380","","","in","Indonesia he/him 20y.o","0","0","0","https://x.com/ini_vinomilo/status/1843618222345728380","1239946568888799232","ini_vinomilo"
